"PORTO","PROGR","PROG_AUSENTE","ATRACACAO","MES","ANO","TARIFA_FREIRE","COD_TARIFA_AJUSTADO","DESC_TARIFA_AJUSTADA","FAMILIA","EMPRESA_PRINCIPAL","QTDE","VALOR","LOCAL_ATRACACAO","DATA_HORA_ATRACACAO","DATA_HORA_DESATRACACAO","DIF_ATRACACAO_HOURS","DIF_ATRACACAO_DIAS","SENTIDO","NAVEGACAO","EMPRESA_PAGADORA","NATUREZA_CARGA","COMPRIMENTO_EMBARCACAO","LARGURA_EMBARCACAO","TLR_EMBARCACAO","TWD_EMBARCACAO","CALADO_EMBARCACAO","CNPJ_EMPRESA_PRINCIPAL"
"SALVADOR","26019",0,0,"12","2023","S.I.1 - Tarifa fixa por acesso aquaviário","S.I.1","Tarifa Fixa Por Acesso Aquaviário","I1 - MARÍTIMA","ALIANCA NAVEGACAO E LOGISTICA LTDA",1,3402.07,"Porto de Salvador - Cais Santa Dulce",2023-12-11 02:50:01,2023-12-12 02:15:01,23.42,0.98,"NÃO INFORMADO","Cabotagem","02427026001622 - ALIANCA NAVEGACAO E LOGISTICA LTDA","Normal",228.08,0,17234,52039,0,"02427026001622"
"SALVADOR","26019",0,0,"12","2023","S.I.2.2.2 - Tarifa Variável (TPB/DWT) - Carga Geral Conteinerizada - CAB","S.I.2.2.2","Tarifa Variável (TPB/DWT) - Carga Geral Conteinerizada - CAB","I1 - MARÍTIMA","ALIANCA NAVEGACAO E LOGISTICA LTDA",1,10407.8,"Porto de Salvador - Cais Santa Dulce",2023-12-11 02:50:01,2023-12-12 02:15:01,23.42,0.98,"NÃO INFORMADO","Cabotagem","02427026001622 - ALIANCA NAVEGACAO E LOGISTICA LTDA","Normal",228.08,0,17234,52039,0,"02427026001622"
"SALVADOR","26019",0,0,"12","2023","S.II.1.1.2-NOVA - NOVA - Metro linear ocupada por embarcação p/ hora ou fração, limite 48h -CAB/NI","S.II.1.1.2","Nova - Metro Linear Ocupada Por Embarcação P/ Hora Ou Fração, Limite 48h -CABNI","I2 - ACOSTAGEM","ALIANCA NAVEGACAO E LOGISTICA LTDA",249,4003.92,"Porto de Salvador - Cais Santa Dulce",2023-12-11 02:50:01,2023-12-12 02:15:01,23.42,0.98,"NÃO INFORMADO","Cabotagem","02427026001622 - ALIANCA NAVEGACAO E LOGISTICA LTDA","Normal",228.08,0,17234,52039,0,"02427026001622"
"SALVADOR","26041",0,0,"12","2023","S.I.1 - Tarifa fixa por acesso aquaviário","S.I.1","Tarifa Fixa Por Acesso Aquaviário","I1 - MARÍTIMA","WILSON SONS SHIPPING SERVICES LTDA",1,3402.07,"Porto Salvador - Terminal de Conteineres",2023-12-11 21:40:00,2023-12-12 17:38:00,19.97,0.83,"NÃO INFORMADO","Longo Curso","33411794002774 - WILSON SONS SHIPPING SERVICES LTDA","Normal",299.92,0,58464,112233,0,"33411794002774"
"SALVADOR","26041",0,0,"12","2023","S.I.2.1.2 - Tarifa Variável (TPB/DWT) - Carga Geral Conteinerizada - LC","S.I.2.1.2","Tarifa Variável (TPB/DWT) - Carga Geral Conteinerizada - LC","I1 - MARÍTIMA","WILSON SONS SHIPPING SERVICES LTDA",112224,22446.6,"Porto Salvador - Terminal de Conteineres",2023-12-11 21:40:00,2023-12-12 17:38:00,19.97,0.83,"NÃO INFORMADO","Longo Curso","33411794002774 - WILSON SONS SHIPPING SERVICES LTDA","Normal",299.92,0,58464,112233,0,"33411794002774"
"SALVADOR","26041",0,0,"12","2023","S.II.1.1.1-NOVA - NOVA - Metro linear ocupada por embarcação p/ hora ou fração, limite 48h - LC","S.II.1.1.1","Nova - Metro Linear Ocupada Por Embarcação P/ Hora Ou Fração, Limite 48h - LC","I2 - ACOSTAGEM","WILSON SONS SHIPPING SERVICES LTDA",329,4408.6,"Porto Salvador - Terminal de Conteineres",2023-12-11 21:40:00,2023-12-12 17:38:00,19.97,0.83,"NÃO INFORMADO","Longo Curso","33411794002774 - WILSON SONS SHIPPING SERVICES LTDA","Normal",299.92,0,58464,112233,0,"33411794002774"
"SALVADOR","26059",0,0,"12","2023","S.I.1 - Tarifa fixa por acesso aquaviário","S.I.1","Tarifa Fixa Por Acesso Aquaviário","I1 - MARÍTIMA","AGENCIA MARITIMA LTDA",1,3402.07,"Porto Salvador - Cais Comum",2023-12-15 12:35:01,2023-12-16 17:55:01,29.33,1.22,"Importação","Longo Curso","13489513000150 - MARINAV - AGENCIA MARITIMA LTDA","Normal",122.46,0,2759,7740,0,"13489513000150"
"SALVADOR","26059",0,0,"12","2023","S.I.2.1.2 - Tarifa Variável (TPB/DWT) - Carga Geral Conteinerizada - LC","S.I.2.1.2","Tarifa Variável (TPB/DWT) - Carga Geral Conteinerizada - LC","I1 - MARÍTIMA","AGENCIA MARITIMA LTDA",1,1548,"Porto Salvador - Cais Comum",2023-12-15 12:35:01,2023-12-16 17:55:01,29.33,1.22,"Importação","Longo Curso","13489513000150 - MARINAV - AGENCIA MARITIMA LTDA","Normal",122.46,0,2759,7740,0,"13489513000150"
"SALVADOR","26059",0,0,"12","2023","S.II.1.1.1.9-NOVA - NOVA - Metro linear ocupada por embarcação p/ hora ou fração, limite 48h - LC DOBRO","S.II.1.1.1.9","Nova - Metro Linear Ocupada Por Embarcação P/ Hora Ou Fração, Limite 48h - LC Dobro","I2 - ACOSTAGEM","AGENCIA MARITIMA LTDA",150,904.5,"Porto Salvador - Cais Comum",2023-12-15 12:35:01,2023-12-15 21:35:00,9,0.38,"Importação","Longo Curso","13489513000150 - MARINAV - AGENCIA MARITIMA LTDA","Normal",122.46,0,2759,7740,0,"13489513000150"
"SALVADOR","26059",0,0,"12","2023","S.II.1.1.1-NOVA - NOVA - Metro linear ocupada por embarcação p/ hora ou fração, limite 48h - LC","S.II.1.1.1","Nova - Metro Linear Ocupada Por Embarcação P/ Hora Ou Fração, Limite 48h - LC","I2 - ACOSTAGEM","AGENCIA MARITIMA LTDA",150,3015,"Porto Salvador - Cais Comum",2023-12-15 12:35:01,2023-12-16 17:55:01,29.33,1.22,"Importação","Longo Curso","13489513000150 - MARINAV - AGENCIA MARITIMA LTDA","Normal",122.46,0,2759,7740,0,"13489513000150"
"SALVADOR","26059",0,0,"12","2023","S.III.1.1 - Tonelada - Carga geral","S.III.1.1","Tonelada - Carga Geral","I3 - TERRESTRE","AGENCIA MARITIMA LTDA",486.436,3259.12,"Porto Salvador - Cais Comum",2023-12-15 12:35:01,2023-12-16 17:55:01,29.33,1.22,"Importação","Longo Curso","96825575000112 - INTERMARITIMA PORTOS E LOGISTICA S/A","Normal",122.46,0,2759,7740,0,"13489513000150"
"SALVADOR","26054",0,0,"12","2023","S.I.1 - Tarifa fixa por acesso aquaviário","S.I.1","Tarifa Fixa Por Acesso Aquaviário","I1 - MARÍTIMA","LOG-IN LOGISTICA INTERMODAL S/A",1,3402.07,"Porto de Salvador - Cais Santa Dulce",2023-12-15 11:30:00,2023-12-16 04:00:00,16.5,0.69,"NÃO INFORMADO","Longo Curso","42278291001287 - LOG-IN LOGISTICA INTERMODAL S/A","Normal",231,0,15938,42087.13,0,"42278291001287"
"SALVADOR","26054",0,0,"12","2023","S.I.2.1.2 - Tarifa Variável (TPB/DWT) - Carga Geral Conteinerizada - LC","S.I.2.1.2","Tarifa Variável (TPB/DWT) - Carga Geral Conteinerizada - LC","I1 - MARÍTIMA","LOG-IN LOGISTICA INTERMODAL S/A",42087.13,8417.43,"Porto de Salvador - Cais Santa Dulce",2023-12-15 11:30:00,2023-12-16 04:00:00,16.5,0.69,"NÃO INFORMADO","Longo Curso","42278291001287 - LOG-IN LOGISTICA INTERMODAL S/A","Normal",231,0,15938,42087.13,0,"42278291001287"
"SALVADOR","26054",0,0,"12","2023","S.II.1.1.1-NOVA - NOVA - Metro linear ocupada por embarcação p/ hora ou fração, limite 48h - LC","S.II.1.1.1","Nova - Metro Linear Ocupada Por Embarcação P/ Hora Ou Fração, Limite 48h - LC","I2 - ACOSTAGEM","LOG-IN LOGISTICA INTERMODAL S/A",249,2836.11,"Porto de Salvador - Cais Santa Dulce",2023-12-15 11:30:01,2023-12-16 04:19:01,16.82,0.7,"NÃO INFORMADO","Longo Curso","42278291001287 - LOG-IN LOGISTICA INTERMODAL S/A","Normal",231,0,15938,42087.13,0,"42278291001287"
"SALVADOR","26039",0,0,"12","2023","S.I.1 - Tarifa fixa por acesso aquaviário","S.I.1","Tarifa Fixa Por Acesso Aquaviário","I1 - MARÍTIMA","CMA CGM DO BRASIL AGENCIA MARITIMA LTDA",1,3402.07,"Porto de Salvador - Cais Santa Dulce",2023-12-16 03:40:00,2023-12-16 13:21:00,9.68,0.4,"NÃO INFORMADO","Longo Curso","05951386000130 - CMA CGM DO BRASIL AGENCIA MARITIMA LTDA","Normal",270,0,39534,80551,0,"05951386000130"
"SALVADOR","26039",0,0,"12","2023","S.I.2.1.2 - Tarifa Variável (TPB/DWT) - Carga Geral Conteinerizada - LC","S.I.2.1.2","Tarifa Variável (TPB/DWT) - Carga Geral Conteinerizada - LC","I1 - MARÍTIMA","CMA CGM DO BRASIL AGENCIA MARITIMA LTDA",80551,16110.2,"Porto de Salvador - Cais Santa Dulce",2023-12-16 03:40:01,2023-12-16 13:21:01,9.68,0.4,"NÃO INFORMADO","Longo Curso","05951386000130 - CMA CGM DO BRASIL AGENCIA MARITIMA LTDA","Normal",270,0,39534,80551,0,"05951386000130"
"SALVADOR","26039",0,0,"12","2023","S.II.1.1.1-NOVA - NOVA - Metro linear ocupada por embarcação p/ hora ou fração, limite 48h - LC","S.II.1.1.1","Nova - Metro Linear Ocupada Por Embarcação P/ Hora Ou Fração, Limite 48h - LC","I2 - ACOSTAGEM","CMA CGM DO BRASIL AGENCIA MARITIMA LTDA",289,1936.3,"Porto de Salvador - Cais Santa Dulce",2023-12-16 03:40:01,2023-12-16 13:00:01,9.33,0.39,"NÃO INFORMADO","Longo Curso","05951386000130 - CMA CGM DO BRASIL AGENCIA MARITIMA LTDA","Normal",270,0,39534,80551,0,"05951386000130"
"SALVADOR","26057",0,0,"12","2023","S.I.1 - Tarifa fixa por acesso aquaviário","S.I.1","Tarifa Fixa Por Acesso Aquaviário","I1 - MARÍTIMA","MSC-MEDITERRANEAN SHIPPING D BRASIL LTDA",1,3402.07,"Porto de Salvador - Cais Santa Dulce",2023-12-16 19:00:00,2023-12-17 00:40:00,5.67,0.24,"NÃO INFORMADO","Longo Curso","02378779000885 - MSC-MEDITERRANEAN SHIPPING D BRASIL LTDA","Normal",299.18,0,51548,112516,0,"02378779000885"
"SALVADOR","26057",0,0,"12","2023","S.I.2.1.2 - Tarifa Variável (TPB/DWT) - Carga Geral Conteinerizada - LC","S.I.2.1.2","Tarifa Variável (TPB/DWT) - Carga Geral Conteinerizada - LC","I1 - MARÍTIMA","MSC-MEDITERRANEAN SHIPPING D BRASIL LTDA",112516,22503.2,"Porto de Salvador - Cais Santa Dulce",2023-12-16 19:00:01,2023-12-17 00:40:01,5.67,0.24,"NÃO INFORMADO","Longo Curso","02378779000885 - MSC-MEDITERRANEAN SHIPPING D BRASIL LTDA","Normal",299.18,0,51548,112516,0,"02378779000885"
"SALVADOR","26057",0,0,"12","2023","S.II.1.1.1-NOVA - NOVA - Metro linear ocupada por embarcação p/ hora ou fração, limite 48h - LC","S.II.1.1.1","Nova - Metro Linear Ocupada Por Embarcação P/ Hora Ou Fração, Limite 48h - LC","I2 - ACOSTAGEM","MSC-MEDITERRANEAN SHIPPING D BRASIL LTDA",329,1322.58,"Porto de Salvador - Cais Santa Dulce",2023-12-16 19:00:01,2023-12-17 00:40:01,5.67,0.24,"NÃO INFORMADO","Longo Curso","02378779000885 - MSC-MEDITERRANEAN SHIPPING D BRASIL LTDA","Normal",299.18,0,51548,112516,0,"02378779000885"
"SALVADOR","26056",0,0,"12","2023","S.I.1 - Tarifa fixa por acesso aquaviário","S.I.1","Tarifa Fixa Por Acesso Aquaviário","I1 - MARÍTIMA","MSC-MEDITERRANEAN SHIPPING D BRASIL LTDA",1,3402.07,"Porto Salvador - Terminal de Conteineres",2023-12-17 14:30:01,2023-12-18 04:20:01,13.83,0.58,"NÃO INFORMADO","Longo Curso","02378779000885 - MSC-MEDITERRANEAN SHIPPING D BRASIL LTDA","Normal",278.01,0,29460,67717,0,"02378779000885"
"SALVADOR","26056",0,0,"12","2023","S.I.2.1.2 - Tarifa Variável (TPB/DWT) - Carga Geral Conteinerizada - LC","S.I.2.1.2","Tarifa Variável (TPB/DWT) - Carga Geral Conteinerizada - LC","I1 - MARÍTIMA","MSC-MEDITERRANEAN SHIPPING D BRASIL LTDA",67717,13543.4,"Porto Salvador - Terminal de Conteineres",2023-12-17 14:30:00,2023-12-18 04:20:00,13.83,0.58,"NÃO INFORMADO","Longo Curso","02378779000885 - MSC-MEDITERRANEAN SHIPPING D BRASIL LTDA","Normal",278.01,0,29460,67717,0,"02378779000885"
"SALVADOR","26056",0,0,"12","2023","S.II.1.1.1-NOVA - NOVA - Metro linear ocupada por embarcação p/ hora ou fração, limite 48h - LC","S.II.1.1.1","Nova - Metro Linear Ocupada Por Embarcação P/ Hora Ou Fração, Limite 48h - LC","I2 - ACOSTAGEM","MSC-MEDITERRANEAN SHIPPING D BRASIL LTDA",309,2898.42,"Porto Salvador - Terminal de Conteineres",2023-12-17 14:30:01,2023-12-18 04:20:01,13.83,0.58,"NÃO INFORMADO","Longo Curso","02378779000885 - MSC-MEDITERRANEAN SHIPPING D BRASIL LTDA","Normal",278.01,0,29460,67717,0,"02378779000885"
"SALVADOR","26061",0,0,"12","2023","S.I.1 - Tarifa fixa por acesso aquaviário","S.I.1","Tarifa Fixa Por Acesso Aquaviário","I1 - MARÍTIMA","ALIANCA NAVEGACAO E LOGISTICA LTDA",1,3402.07,"Porto de Salvador - Cais Santa Dulce",2023-12-17 23:10:00,2023-12-18 17:50:00,18.67,0.78,"NÃO INFORMADO","Cabotagem","02427026001622 - ALIANCA NAVEGACAO E LOGISTICA LTDA","Normal",268.8,0,0,52788,0,"02427026001622"
"SALVADOR","26061",0,0,"12","2023","S.I.2.2.2 - Tarifa Variável (TPB/DWT) - Carga Geral Conteinerizada - CAB","S.I.2.2.2","Tarifa Variável (TPB/DWT) - Carga Geral Conteinerizada - CAB","I1 - MARÍTIMA","ALIANCA NAVEGACAO E LOGISTICA LTDA",52788,10557.6,"Porto de Salvador - Cais Santa Dulce",2023-12-17 23:10:00,2023-12-18 17:50:00,18.67,0.78,"NÃO INFORMADO","Cabotagem","02427026001622 - ALIANCA NAVEGACAO E LOGISTICA LTDA","Normal",268.8,0,0,52788,0,"02427026001622"
"SALVADOR","26061",0,0,"12","2023","S.II.1.1.2-NOVA - NOVA - Metro linear ocupada por embarcação p/ hora ou fração, limite 48h -CAB/NI","S.II.1.1.2","Nova - Metro Linear Ocupada Por Embarcação P/ Hora Ou Fração, Limite 48h -CABNI","I2 - ACOSTAGEM","ALIANCA NAVEGACAO E LOGISTICA LTDA",289,3678.97,"Porto de Salvador - Cais Santa Dulce",2023-12-17 23:10:01,2023-12-18 17:50:01,18.67,0.78,"NÃO INFORMADO","Cabotagem","02427026001622 - ALIANCA NAVEGACAO E LOGISTICA LTDA","Normal",268.8,0,0,52788,0,"02427026001622"
"SALVADOR","26053",0,0,"12","2023","S.I.1 - Tarifa fixa por acesso aquaviário","S.I.1","Tarifa Fixa Por Acesso Aquaviário","I1 - MARÍTIMA","AGENCIA MARITIMA LTDA",1,3402.07,"Porto Salvador - Terminal de Conteineres",2023-12-18 10:10:00,2023-12-18 17:00:00,6.83,0.28,"Importação","Longo Curso","13489513000150 - MARINAV - AGENCIA MARITIMA LTDA","Normal",201.8,0,18123,61921,0,"13489513000150"
"SALVADOR","26053",0,0,"12","2023","S.I.2.1.2 - Tarifa Variável (TPB/DWT) - Carga Geral Conteinerizada - LC","S.I.2.1.2","Tarifa Variável (TPB/DWT) - Carga Geral Conteinerizada - LC","I1 - MARÍTIMA","AGENCIA MARITIMA LTDA",61921,12384.2,"Porto Salvador - Terminal de Conteineres",2023-12-18 10:10:00,2023-12-18 17:00:00,6.83,0.28,"Importação","Longo Curso","13489513000150 - MARINAV - AGENCIA MARITIMA LTDA","Normal",201.8,0,18123,61921,0,"13489513000150"
"SALVADOR","26053",0,0,"12","2023","S.II.1.1.1-NOVA - NOVA - Metro linear ocupada por embarcação p/ hora ou fração, limite 48h - LC","S.II.1.1.1","Nova - Metro Linear Ocupada Por Embarcação P/ Hora Ou Fração, Limite 48h - LC","I2 - ACOSTAGEM","AGENCIA MARITIMA LTDA",229,1074.01,"Porto Salvador - Terminal de Conteineres",2023-12-18 10:10:00,2023-12-18 17:00:00,6.83,0.28,"Importação","Longo Curso","13489513000150 - MARINAV - AGENCIA MARITIMA LTDA","Normal",201.8,0,18123,61921,0,"13489513000150"
"SALVADOR","26062",0,0,"12","2023","S.II.1.1.1-NOVA - NOVA - Metro linear ocupada por embarcação p/ hora ou fração, limite 48h - LC","S.II.1.1.1","Nova - Metro Linear Ocupada Por Embarcação P/ Hora Ou Fração, Limite 48h - LC","I2 - ACOSTAGEM","WILSON SONS SHIPPING SERVICES LTDA",329,2865.59,"Porto de Salvador - Cais Santa Dulce",2023-12-18 20:40:01,2023-12-19 09:00:01,12.33,0.51,"NÃO INFORMADO","Longo Curso","33411794002774 - WILSON SONS SHIPPING SERVICES LTDA","Normal",299.9,0,0,100072,0,"33411794002774"
"SALVADOR","26075",0,0,"12","2023","S.I.1 - Tarifa fixa por acesso aquaviário","S.I.1","Tarifa Fixa Por Acesso Aquaviário","I1 - MARÍTIMA","WILSON SONS SHIPPING SERVICES LTDA",1,3402.07,"Porto Salvador - Cais Comum",2023-12-19 11:30:00,2023-12-20 07:14:00,19.73,0.82,"Importação","Cabotagem","33411794002774 - WILSON SONS SHIPPING SERVICES LTDA","Normal",93.4,0,549,3000,0,"33411794002774"
"SALVADOR","26075",0,0,"12","2023","S.I.2.2.3.2 - Tarifa Variável (TPB/DWT) - Granéis Solidos Vegetais - CAB","S.I.2.2.3.2","Tarifa Variável (TPB/DWT) - Granéis Solidos Vegetais - CAB","I1 - MARÍTIMA","WILSON SONS SHIPPING SERVICES LTDA",1,7800,"Porto Salvador - Cais Comum",2023-12-19 11:30:00,2023-12-20 07:14:00,19.73,0.82,"Importação","Cabotagem","33411794002774 - WILSON SONS SHIPPING SERVICES LTDA","Normal",93.4,0,549,3000,0,"33411794002774"
"SALVADOR","26075",0,0,"12","2023","S.II.1.1.1-NOVA - NOVA - Metro linear ocupada por embarcação p/ hora ou fração, limite 48h - LC","S.II.1.1.1","Nova - Metro Linear Ocupada Por Embarcação P/ Hora Ou Fração, Limite 48h - LC","I2 - ACOSTAGEM","WILSON SONS SHIPPING SERVICES LTDA",120,1608,"Porto Salvador - Cais Comum",2023-12-19 11:30:00,2023-12-20 07:14:00,19.73,0.82,"Importação","Cabotagem","33411794002774 - WILSON SONS SHIPPING SERVICES LTDA","Normal",93.4,0,549,3000,0,"33411794002774"
"SALVADOR","26075",0,0,"12","2023","S.II.1.1.2.9-NOVA - NOVA - Metro linear ocupada por embarcação p/ hora ou fração, limite 48h -CAB/NI DOBRO","S.II.1.1.2.9","Nova - Metro Linear Ocupada Por Embarcação P/ Hora Ou Fração, Limite 48h -CABNI Dobro","I2 - ACOSTAGEM","WILSON SONS SHIPPING SERVICES LTDA",120,321.6,"Porto Salvador - Cais Comum",2023-12-19 11:30:00,2023-12-19 14:48:00,3.3,0.14,"Importação","Cabotagem","33411794002774 - WILSON SONS SHIPPING SERVICES LTDA","Normal",93.4,0,549,3000,0,"33411794002774"
"SALVADOR","26063",0,0,"12","2023","S.I.1 - Tarifa fixa por acesso aquaviário","S.I.1","Tarifa Fixa Por Acesso Aquaviário","I1 - MARÍTIMA","CMA CGM DO BRASIL AGENCIA MARITIMA LTDA",1,3402.07,"Porto Salvador - Terminal de Conteineres",2023-12-20 09:20:00,2023-12-20 21:35:00,12.25,0.51,"NÃO INFORMADO","Longo Curso","05951386000130 - CMA CGM DO BRASIL AGENCIA MARITIMA LTDA","Normal",300,0,0,85450,0,"05951386000130"
"SALVADOR","26063",0,0,"12","2023","S.I.2.1.2 - Tarifa Variável (TPB/DWT) - Carga Geral Conteinerizada - LC","S.I.2.1.2","Tarifa Variável (TPB/DWT) - Carga Geral Conteinerizada - LC","I1 - MARÍTIMA","CMA CGM DO BRASIL AGENCIA MARITIMA LTDA",85450,17090,"Porto de Salvador - Cais Santa Dulce",2023-12-20 09:20:00,2023-12-20 21:35:00,12.25,0.51,"NÃO INFORMADO","Longo Curso","05951386000130 - CMA CGM DO BRASIL AGENCIA MARITIMA LTDA","Normal",300,0,0,85450,0,"05951386000130"
"SALVADOR","26063",0,0,"12","2023","S.II.1.1.1-NOVA - NOVA - Metro linear ocupada por embarcação p/ hora ou fração, limite 48h - LC","S.II.1.1.1","Nova - Metro Linear Ocupada Por Embarcação P/ Hora Ou Fração, Limite 48h - LC","I2 - ACOSTAGEM","CMA CGM DO BRASIL AGENCIA MARITIMA LTDA",329,2865.59,"Porto de Salvador - Cais Santa Dulce",2023-12-20 09:20:01,2023-12-20 21:35:01,12.25,0.51,"NÃO INFORMADO","Longo Curso","05951386000130 - CMA CGM DO BRASIL AGENCIA MARITIMA LTDA","Normal",300,0,0,85450,0,"05951386000130"
"SALVADOR","26060",0,0,"12","2023","S.I.1 - Tarifa fixa por acesso aquaviário","S.I.1","Tarifa Fixa Por Acesso Aquaviário","I1 - MARÍTIMA","LIBRA SERVICOS DE NAVEGACAO LTDA",1,3402.07,"Porto de Salvador - Cais Santa Dulce",2023-12-21 01:15:00,2023-12-21 21:38:00,20.38,0.85,"NÃO INFORMADO","Longo Curso","42581413000157 - LIBRA SERVICOS DE NAVEGACAO LTDA","Normal",299.92,0,54311,119512,0,"42581413000157"
"SALVADOR","26060",0,0,"12","2023","S.I.2.1.2 - Tarifa Variável (TPB/DWT) - Carga Geral Conteinerizada - LC","S.I.2.1.2","Tarifa Variável (TPB/DWT) - Carga Geral Conteinerizada - LC","I1 - MARÍTIMA","LIBRA SERVICOS DE NAVEGACAO LTDA",119512,23902.4,"Porto de Salvador - Cais Santa Dulce",2023-12-21 01:15:00,2023-12-21 21:38:00,20.38,0.85,"NÃO INFORMADO","Longo Curso","42581413000157 - LIBRA SERVICOS DE NAVEGACAO LTDA","Normal",299.92,0,54311,119512,0,"42581413000157"
"SALVADOR","26074",0,0,"12","2023","S.I.1 - Tarifa fixa por acesso aquaviário","S.I.1","Tarifa Fixa Por Acesso Aquaviário","I1 - MARÍTIMA","ALIANCA NAVEGACAO E LOGISTICA LTDA",1,3402.07,"Porto Salvador - Terminal de Conteineres",2023-12-21 06:45:00,2023-12-22 03:35:00,20.83,0.87,"NÃO INFORMADO","Cabotagem","02427026001622 - ALIANCA NAVEGACAO E LOGISTICA LTDA","Normal",228.08,0,17234,52039,0,"02427026001622"
"SALVADOR","26074",0,0,"12","2023","S.I.2.2.2 - Tarifa Variável (TPB/DWT) - Carga Geral Conteinerizada - CAB","S.I.2.2.2","Tarifa Variável (TPB/DWT) - Carga Geral Conteinerizada - CAB","I1 - MARÍTIMA","ALIANCA NAVEGACAO E LOGISTICA LTDA",52039,10407.8,"Porto Salvador - Terminal de Conteineres",2023-12-21 06:45:00,2023-12-22 03:35:00,20.83,0.87,"NÃO INFORMADO","Cabotagem","02427026001622 - ALIANCA NAVEGACAO E LOGISTICA LTDA","Normal",228.08,0,17234,52039,0,"02427026001622"
"SALVADOR","26074",0,0,"12","2023","S.II.1.1.2-NOVA - NOVA - Metro linear ocupada por embarcação p/ hora ou fração, limite 48h -CAB/NI","S.II.1.1.2","Nova - Metro Linear Ocupada Por Embarcação P/ Hora Ou Fração, Limite 48h -CABNI","I2 - ACOSTAGEM","ALIANCA NAVEGACAO E LOGISTICA LTDA",249,3503.43,"Porto Salvador - Terminal de Conteineres",2023-12-21 06:45:00,2023-12-22 03:35:00,20.83,0.87,"NÃO INFORMADO","Cabotagem","02427026001622 - ALIANCA NAVEGACAO E LOGISTICA LTDA","Normal",228.08,0,17234,52039,0,"02427026001622"
"SALVADOR","26077",0,0,"12","2023","S.I.1 - Tarifa fixa por acesso aquaviário","S.I.1","Tarifa Fixa Por Acesso Aquaviário","I1 - MARÍTIMA","WILSON SONS SHIPPING SERVICES LTDA",1,3402.07,"Porto de Salvador - Cais Santa Dulce",2023-12-21 23:55:00,2023-12-22 05:10:00,5.25,0.22,"NÃO INFORMADO","Longo Curso","33411794002774 - WILSON SONS SHIPPING SERVICES LTDA","Normal",272.08,0,34823,83557,0,"33411794002774"
"SALVADOR","26077",0,0,"12","2023","S.I.2.1.2 - Tarifa Variável (TPB/DWT) - Carga Geral Conteinerizada - LC","S.I.2.1.2","Tarifa Variável (TPB/DWT) - Carga Geral Conteinerizada - LC","I1 - MARÍTIMA","WILSON SONS SHIPPING SERVICES LTDA",1,16711.4,"Porto de Salvador - Cais Santa Dulce",2023-12-21 23:55:01,2023-12-22 05:00:01,5.08,0.21,"NÃO INFORMADO","Longo Curso","33411794002774 - WILSON SONS SHIPPING SERVICES LTDA","Normal",272.08,0,34823,83557,0,"33411794002774"
"SALVADOR","26077",0,0,"12","2023","S.II.1.1.1-NOVA - NOVA - Metro linear ocupada por embarcação p/ hora ou fração, limite 48h - LC","S.II.1.1.1","Nova - Metro Linear Ocupada Por Embarcação P/ Hora Ou Fração, Limite 48h - LC","I2 - ACOSTAGEM","WILSON SONS SHIPPING SERVICES LTDA",289,1161.78,"Porto de Salvador - Cais Santa Dulce",2023-12-21 23:55:01,2023-12-22 05:00:01,5.08,0.21,"NÃO INFORMADO","Longo Curso","33411794002774 - WILSON SONS SHIPPING SERVICES LTDA","Normal",272.08,0,34823,83557,0,"33411794002774"
"SALVADOR","26086",0,0,"12","2023","S.I.1 - Tarifa fixa por acesso aquaviário","S.I.1","Tarifa Fixa Por Acesso Aquaviário","I1 - MARÍTIMA","MERCOSUL LINE NAVEGACAO E LOGISTICA LTDA",1,3402.07,"Porto Salvador - Terminal de Conteineres",2023-12-22 08:05:00,2023-12-22 23:45:00,15.67,0.65,"NÃO INFORMADO","Cabotagem","01341776000995 - MERCOSUL LINE NAVEGACAO E LOGISTICA LTDA","Normal",228,0,0,51931,0,"01341776000995"
"SALVADOR","26086",0,0,"12","2023","S.I.2.2.2 - Tarifa Variável (TPB/DWT) - Carga Geral Conteinerizada - CAB","S.I.2.2.2","Tarifa Variável (TPB/DWT) - Carga Geral Conteinerizada - CAB","I1 - MARÍTIMA","MERCOSUL LINE NAVEGACAO E LOGISTICA LTDA",51931,10386.2,"Porto de Salvador - Cais Santa Dulce",2023-12-22 08:05:00,2023-12-22 23:45:00,15.67,0.65,"NÃO INFORMADO","Cabotagem","01341776000995 - MERCOSUL LINE NAVEGACAO E LOGISTICA LTDA","Normal",228,0,0,51931,0,"01341776000995"
"SALVADOR","26086",0,0,"12","2023","S.II.1.1.2-NOVA - NOVA - Metro linear ocupada por embarcação p/ hora ou fração, limite 48h -CAB/NI","S.II.1.1.2","Nova - Metro Linear Ocupada Por Embarcação P/ Hora Ou Fração, Limite 48h -CABNI","I2 - ACOSTAGEM","MERCOSUL LINE NAVEGACAO E LOGISTICA LTDA",249,2669.28,"Porto de Salvador - Cais Santa Dulce",2023-12-22 08:05:01,2023-12-22 23:35:01,15.5,0.65,"NÃO INFORMADO","Cabotagem","01341776000995 - MERCOSUL LINE NAVEGACAO E LOGISTICA LTDA","Normal",228,0,0,51931,0,"01341776000995"
